well,DEPTH,final_code,final_lithology,final_label_source,feature_1,feature_2,feature_interaction
SYN_10,1021.0,3,mudstone,human,1.3317625656293408,-1.006437278515538,-1.3221990948775597
SYN_10,1022.0,0,fine sandstone,human,-0.5609202725399102,1.3256176311210002,-0.7075630182961484
SYN_10,1023.0,3,mudstone,human,1.18378547456902,-0.305752312251994,-0.35681074659360634
SYN_10,1024.0,0,fine sandstone,human,-0.015243441092817278,0.5458320862915964,0.0031954692657277187
SYN_10,1025.0,3,mudstone,human,1.0282837791054469,0.235139908221634,0.19824803813406783
SYN_10,1026.0,0,fine sandstone,human,-0.5813381049370198,0.7297273477085743,-0.46008102225528774
SYN_10,1027.0,0,fine sandstone,human,-2.2178472483864846,0.7257906998519355,-1.4327326887925405
SYN_10,1028.0,3,mudstone,human,0.7456504091551386,-2.0089903529644415,-1.4600338304076173
SYN_10,1029.0,3,mudstone,human,0.46401570047847784,-1.4418082416181939,-0.7143935483471282
SYN_10,1030.0,0,fine sandstone,human,-1.8221305097365195,1.2642973599788516,-2.277135356633554
SYN_10,1031.0,4,silty mudstone,human,0.5471464524026194,1.4169399313721986,0.769202082413777
SYN_10,1032.0,4,silty mudstone,human,-0.10804057682437929,1.8570016873417063,-0.4223691745346575
SYN_10,1033.0,3,mudstone,human,1.064649253553444,-0.07165863098804237,0.09428449265793315
SYN_10,1034.0,0,fine sandstone,human,-0.6625238897717135,0.7827929502447324,-0.6890747490906345
SYN_10,1035.0,0,fine sandstone,human,-1.0378969598876466,-0.27262781116019275,0.19290076086223723
SYN_10,1036.0,3,mudstone,human,0.9612438082669348,-0.7299182508358815,-0.6137505818136988
SYN_10,1037.0,3,mudstone,human,0.9201380007771962,-1.2248542982911794,-1.1765551415108961
SYN_10,1038.0,3,mudstone,human,0.6560484618334974,-0.05315896867859793,-0.18310123078304857
SYN_10,1039.0,0,fine sandstone,human,-1.3972704369855249,1.1616393867211774,-1.710213056494769
SYN_10,1040.0,4,silty mudstone,human,0.3823659612897039,1.7182640797588096,0.6215699511176398
SYN_10,1041.0,0,fine sandstone,human,-2.0950554412377347,0.7186890249030004,-1.558953224777015
SYN_10,1042.0,0,fine sandstone,human,-0.972748111770216,-0.024825106944821318,0.07535952120503912
SYN_10,1043.0,3,mudstone,human,1.435258599030182,0.10588395940201267,0.1025035867800714
SYN_10,1044.0,0,fine sandstone,human,-1.5099926946466058,1.1569766985599497,-1.8527427445443814
SYN_10,1045.0,0,fine sandstone,human,-1.5986117755055127,0.5509453483437794,-0.9951459995533887
SYN_10,1046.0,0,fine sandstone,human,-0.33365810889290526,1.186643022540423,-0.6139757240391168
SYN_10,1047.0,4,silty mudstone,human,-1.0038193000438163,1.382732204268762,-1.3384447778226916
SYN_10,1048.0,4,silty mudstone,human,0.552605106810839,2.4139415558584627,1.3622345536575255
SYN_10,1049.0,3,mudstone,human,0.48969630389835417,-0.3810470160419768,-0.30261056887204063
SYN_10,1050.0,3,mudstone,human,0.6177806085474513,-1.3945509564851326,-0.9519372961743391
SYN_10,1051.0,0,fine sandstone,human,-1.465370966415937,0.4218600665107163,-0.44121392376219587
SYN_10,1052.0,3,mudstone,human,1.1318824839220682,-0.41614152152474604,-0.4554144608548536
SYN_10,1053.0,0,fine sandstone,human,-0.2500244927628157,0.23426388345256127,0.01644398764872726
SYN_10,1054.0,0,fine sandstone,human,-1.5912741784871625,0.640660795201774,-0.969961376421348
SYN_10,1055.0,3,mudstone,human,0.33632335204955754,-0.7832670004157394,-0.2628622803914817
SYN_10,1056.0,3,mudstone,human,1.356443346723173,-0.7020192297300584,-0.6702490850815155
SYN_10,1057.0,0,fine sandstone,human,-0.08594983900345432,-0.3911164037971908,0.04540652846836063
SYN_10,1058.0,3,mudstone,human,1.3836320453673978,-0.4189610429868552,-0.4406306257701842
SYN_10,1059.0,0,fine sandstone,human,-2.6944276792427067,0.1727253036135442,-0.31115841874344197
SYN_11,1000.0,3,mudstone,human,1.2299966375951392,-0.5988982611944661,-0.7178703497701653
SYN_11,1001.0,3,mudstone,human,0.8361745258469383,-0.8913493948806108,-0.7558797696528754
SYN_11,1002.0,3,mudstone,human,1.2400228511244962,-0.870840271760208,-1.0482111378611296
SYN_11,1003.0,3,mudstone,human,0.6677078028876917,-0.8223168495273926,-0.5738305615135039
SYN_11,1004.0,3,mudstone,human,1.3871273061379257,-0.6855617460781324,-0.912746772447797
SYN_11,1005.0,4,silty mudstone,human,1.1268695046727515,1.5306166433838657,1.8538591701189338
SYN_11,1006.0,0,fine sandstone,human,-1.7879316786681656,1.0917662953309282,-1.972544249608302
SYN_11,1007.0,0,fine sandstone,human,0.0988101227962388,0.5133495608357244,-0.03388530604135388
SYN_11,1008.0,0,fine sandstone,human,-0.482480121297553,0.9728301440490461,-0.46322812174305655
SYN_11,1009.0,4,silty mudstone,human,-1.0909370472360793,1.9637784576344202,-2.1548265933273614
SYN_11,1010.0,0,fine sandstone,human,-1.0174533842142917,0.3748028134721603,-0.2528923940898629
SYN_11,1011.0,3,mudstone,human,1.1258228488065551,-0.6602065702362107,-0.9015923223894833
SYN_11,1012.0,0,fine sandstone,human,-1.1775752245119444,0.2135993651513457,-0.11768001763431027
SYN_11,1013.0,0,fine sandstone,human,-0.9340845705233402,0.45633760808743734,-0.4476199619189976
SYN_11,1014.0,0,fine sandstone,human,-0.27374577459520155,0.8282291993083971,-0.23126029913467433
SYN_11,1015.0,4,silty mudstone,human,1.2492490281314734,1.9433404013978108,2.514933629181007
SYN_11,1016.0,3,mudstone,human,0.9343645708775374,-0.7325892061482107,-0.6034183332407589
SYN_11,1017.0,4,silty mudstone,human,0.20144976588792102,1.9371768723009704,0.3804451321302161
SYN_11,1018.0,0,fine sandstone,human,-1.072397864777434,0.6909794486718982,-0.8758312380768054
SYN_11,1019.0,3,mudstone,human,1.8447427119201887,-0.842039389137488,-1.6763334609064897
SYN_11,1020.0,3,mudstone,human,1.1717361744441703,-0.8705881752699551,-0.8973300997831444
SYN_11,1021.0,0,fine sandstone,human,-0.7202839009185762,0.46411093878622983,-0.4261192099110547
SYN_11,1022.0,4,silty mudstone,human,0.5813042974090717,1.4095819074842355,0.6790588469594068
SYN_11,1023.0,3,mudstone,human,0.21375084446280956,-0.1891907115909104,-0.19989708977507858
SYN_11,1024.0,0,fine sandstone,human,-1.7217580470966232,1.1017836559473029,-1.8200713217161444
SYN_11,1025.0,3,mudstone,human,0.4829093507738178,-0.8490991144752792,-0.316195206499924
SYN_11,1026.0,3,mudstone,human,1.241539998770711,-0.775412248164696,-0.9546245207214428
SYN_11,1027.0,4,silty mudstone,human,0.4552428465003798,1.2054673011036467,0.4434653545382943
SYN_11,1028.0,3,mudstone,human,1.7381151939670456,0.33328769348408194,0.6662754519325433
SYN_11,1029.0,3,mudstone,human,1.0229315614432641,-0.8829514904241578,-0.9007648339801018
SYN_11,1030.0,0,fine sandstone,human,-0.4945255689093152,1.3873802290014987,-0.690311508699134
SYN_11,1031.0,0,fine sandstone,human,-0.8513459255508374,0.03675683404873897,-0.04803024997351761
SYN_11,1032.0,0,fine sandstone,human,-0.26809247648708934,0.6884371602823246,-0.14200478903063923
SYN_11,1033.0,0,fine sandstone,human,-0.577931429132523,1.1676843091420686,-0.6681478132774712
SYN_11,1034.0,3,mudstone,human,0.8201969783888233,-1.6222331907180818,-1.4495594311598734
SYN_11,1035.0,0,fine sandstone,human,-1.2412176485216329,1.1163377933613372,-1.3683040926966097
SYN_11,1036.0,3,mudstone,human,1.7571838460138292,-1.150017870066705,-2.2015064970080767
SYN_11,1037.0,3,mudstone,human,1.4586521606611222,0.34766968895601713,0.5237191963004663
SYN_11,1038.0,0,fine sandstone,human,-1.3719751645970917,1.2010634672079972,-1.510344232117496
SYN_11,1039.0,0,fine sandstone,human,-1.73762665111418,0.5879991237596655,-0.9240811533562581
SYN_11,1040.0,3,mudstone,human,1.2647930584047313,-0.9379906977213739,-1.2189922827966797
SYN_11,1041.0,3,mudstone,human,0.6449477462966617,-1.2686230224939075,-0.7898208509717766
SYN_11,1042.0,0,fine sandstone,human,-1.7806333584298293,0.6993926262731673,-1.3417711416946616
SYN_11,1043.0,4,silty mudstone,human,0.4646866565846247,1.5783903809835875,0.7038841203643621
SYN_11,1044.0,3,mudstone,human,0.2785325152046568,-0.43078139125036663,-0.16816666769466723
SYN_11,1045.0,0,fine sandstone,human,-1.5177073484422814,0.9578727416395599,-1.3686447958375325
SYN_11,1046.0,3,mudstone,human,2.03894461379451,-0.4564705280217323,-0.9129174392652235
SYN_11,1047.0,3,mudstone,human,0.6032111279780941,-0.8870352682363454,-0.42424749750740326
SYN_11,1048.0,0,fine sandstone,human,-1.325627672847784,1.6534301415713801,-2.3189580281796185
SYN_11,1049.0,0,fine sandstone,human,-1.1582761104879569,0.6644098881907323,-0.839096110382354
SYN_11,1050.0,3,mudstone,human,0.9649519627376555,-0.6325879325589219,-0.5956298082397496
SYN_11,1051.0,3,mudstone,human,1.0870884160032095,-0.018613259632781265,0.22630451114010888
SYN_11,1052.0,4,silty mudstone,human,0.6451874570674655,1.9656517681486727,1.1682783921471476
SYN_11,1053.0,0,fine sandstone,human,-1.3593084433697304,-0.07728992263196643,0.15251048395450956
SYN_11,1054.0,0,fine sandstone,human,-1.8705127851198466,1.1113902031677632,-2.1548292878362907
SYN_11,1055.0,0,fine sandstone,human,-0.8592703470612071,1.0327054797789252,-1.0759300465532315
SYN_11,1056.0,0,fine sandstone,human,-1.4915794480206424,0.9528683349877441,-1.3734865575520034
SYN_11,1057.0,3,mudstone,human,1.5850310277645483,-0.6968564298071206,-1.1138141503605117
SYN_11,1058.0,0,fine sandstone,human,-0.07265961898587925,0.8738912714732514,0.018734214739805438
SYN_11,1059.0,3,mudstone,human,1.0010274839025868,-1.2780550272642337,-1.2327242381998138
SYN_12,1000.0,4,silty mudstone,human,-0.25755173522503727,0.38574127917072665,-0.1542186368847948
SYN_12,1001.0,0,fine sandstone,human,-1.293492013240796,0.2689282186860021,-0.4465556215151682
SYN_12,1002.0,3,mudstone,human,1.0087785427165168,-0.8801605628432445,-0.8760084745537612
SYN_12,1003.0,3,mudstone,human,0.5129209986921521,0.2440325211140011,0.17739631533727293
SYN_12,1004.0,0,fine sandstone,human,-1.233762173121855,0.21207873740615468,-0.36041740594065735
SYN_12,1005.0,3,mudstone,human,1.487764697132975,-0.9018462241004245,-1.3388645611958803
SYN_12,1006.0,4,silty mudstone,human,0.38102479763375097,1.3312854901253979,0.5306885293162481
SYN_12,1007.0,0,fine sandstone,human,-2.168067002801433,0.12112018826689203,-0.4577895406624264
SYN_12,1008.0,3,mudstone,human,0.8280407371525109,-0.9108295623936442,-0.5813075806265214
SYN_12,1009.0,0,fine sandstone,human,-1.5796752987338034,0.6713381027816409,-1.021888260055067
SYN_12,1010.0,3,mudstone,human,1.8144791413611707,-0.47601915403434414,-0.792750559728144
SYN_12,1011.0,0,fine sandstone,human,-0.16973635428621847,-0.23957804242700997,-0.020678126177855978
SYN_12,1012.0,0,fine sandstone,human,-1.3620986731532416,0.5610244467197674,-0.8312364635913643
SYN_12,1013.0,3,mudstone,human,1.6302835453929196,-1.0157448266916858,-1.7250000476501528
SYN_12,1014.0,0,fine sandstone,human,-0.9038160723352886,0.22294049148875889,-0.31043587144090723
SYN_12,1015.0,0,fine sandstone,human,-1.8745486808790375,0.5233948165311946,-0.8843992146214312
SYN_12,1016.0,3,mudstone,human,1.4749739949803577,-0.48762791306282444,-0.7125390199178124
SYN_12,1017.0,0,fine sandstone,human,-1.4679532801411854,0.5401879031697157,-0.9202507331661541
SYN_12,1018.0,0,fine sandstone,human,-1.076663946534475,1.0862688956438715,-1.3366844030322271
SYN_12,1019.0,4,silty mudstone,human,0.8611738132305806,0.5095430520592352,0.3561575322447356
SYN_12,1020.0,4,silty mudstone,human,-0.4550814549030461,1.2279163868693264,-0.5997638600845743
SYN_12,1021.0,0,fine sandstone,human,-0.47686387500299476,0.08308262635722441,-0.13751918998052975
SYN_12,1022.0,3,mudstone,human,0.6262942938069511,-0.991562271942988,-0.6909591787803151
SYN_12,1023.0,3,mudstone,human,0.30055504111638043,-0.5911092415668084,-0.19720028433400755
SYN_12,1024.0,3,mudstone,human,1.575924639018342,-0.10186314997769341,-0.3225143326464843
SYN_12,1025.0,0,fine sandstone,human,-0.3047770656263791,0.8374380049948774,-0.1348761900596745
SYN_12,1026.0,0,fine sandstone,human,-1.2190920574200377,0.9056582858873662,-1.0539637923723333
SYN_12,1027.0,0,fine sandstone,human,-0.4295620430960375,0.2785425267889292,-0.18568293989859808
SYN_12,1028.0,3,mudstone,human,0.8950982593326644,-0.03896891660772184,0.11218560415026935
SYN_12,1029.0,0,fine sandstone,human,-1.7760103285403621,0.8561847933611835,-1.528273846809818
SYN_12,1030.0,3,mudstone,human,0.9124684107600136,-0.43912892068689313,-0.21884642720710834
SYN_12,1031.0,3,mudstone,human,1.369637395493844,-0.9319626709840354,-1.3423769874026863
SYN_12,1032.0,3,mudstone,human,1.3273146139035883,-0.5690157776948528,-0.6442622260192017
SYN_12,1033.0,3,mudstone,human,1.8234173207573336,-0.5693016465561909,-0.9786447564561818
SYN_12,1034.0,0,fine sandstone,human,-0.22137657413693124,1.257144546315923,-0.36932750057768027
SYN_12,1035.0,0,fine sandstone,human,-1.925123836064682,-0.072883405193376,-0.03599033282639977
SYN_12,1036.0,3,mudstone,human,1.27466525554995,-1.3172905770823227,-1.6117880619232894
SYN_12,1037.0,0,fine sandstone,human,-1.5910326259792846,1.0855177253294261,-1.6650142765166747
SYN_12,1038.0,0,fine sandstone,human,-1.0544367927654166,0.8323813575559114,-1.008211073199857
SYN_12,1039.0,0,fine sandstone,human,-2.502324278602575,0.3234245758334035,-0.768365115798485
SYN_12,1040.0,3,mudstone,human,0.32626648394198776,-0.3804827529991113,-0.06846385484343909
SYN_12,1041.0,4,silty mudstone,human,0.20752065455288118,1.7215952306097286,0.3435054750954458
SYN_12,1042.0,4,silty mudstone,human,0.21894137563264807,0.9542138482102083,0.30958574132305644
SYN_12,1043.0,0,fine sandstone,human,-0.9724843210727285,0.8575838862784905,-0.9141287928651689
SYN_12,1044.0,3,mudstone,human,0.21823310796558737,-0.09624474412555128,-0.17380989926658758
SYN_12,1045.0,3,mudstone,human,0.853212140635486,-0.7693633994757842,-0.6368312163939961
SYN_12,1046.0,3,mudstone,human,1.215935166830833,-0.7229524649865374,-1.0276924648656593
SYN_12,1047.0,4,silty mudstone,human,-0.015800023044150763,1.5412862363012814,0.02407522446576607
SYN_12,1048.0,0,fine sandstone,human,-1.0326999762023357,1.1544871207777647,-1.1134208825136789
SYN_12,1049.0,3,mudstone,human,0.33427427182922387,-0.6795141812836977,-0.18820551525640375
SYN_12,1050.0,0,fine sandstone,human,-1.4422844053266615,1.3427829685970525,-1.9968914046789699
SYN_12,1051.0,4,silty mudstone,human,-0.5737550379286668,0.6994588501807191,-0.4531031213303358
SYN_12,1052.0,0,fine sandstone,human,-1.4166471164384542,0.4008087205365525,-0.7937214826106523
SYN_12,1053.0,0,fine sandstone,human,-1.152247750411323,1.1676024757771013,-1.4137534008432786
SYN_12,1054.0,3,mudstone,human,1.3775395045097472,-1.0136234096064811,-1.4817769650561132
SYN_12,1055.0,3,mudstone,human,1.790656562121731,-0.33629507899810807,-0.5155565273758039
SYN_12,1056.0,3,mudstone,human,2.3413197386586875,-0.6913113832604494,-1.6210626397521177
SYN_12,1057.0,3,mudstone,human,1.1409781136215968,0.03085296263225401,0.12966896799098404
SYN_12,1058.0,0,fine sandstone,human,-1.625001307069336,0.2018141000187097,-0.2904884757597869
SYN_12,1059.0,3,mudstone,human,1.3441222995392588,-0.4520499487635542,-0.5526534204577835
